<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;60;06/11/19;160000;238.3000000;238.4500000;237.7200000;238.2700000;1.794.560
SBER;60;06/11/19;170000;238.3200000;238.6500000;237.5200000;238.1700000;3.164.300
SBER;60;06/11/19;180000;238.1700000;238.4300000;237.7600000;238.2400000;4.122.860
SBER;60;06/11/19;190000;238.2100000;239.0200000;237.8500000;239.0200000;7.260.140
SBER;60;07/11/19;110000;238.1100000;240.5000000;237.7100000;240.0400000;8.334.140
SBER;60;07/11/19;120000;240.0400000;240.3500000;239.6000000;240.0800000;4.391.800
SBER;60;07/11/19;130000;240.0800000;241.5000000;240.0800000;241.3500000;5.909.580
SBER;60;07/11/19;140000;241.4100000;242.4000000;241.3000000;242.1300000;4.730.280
SBER;60;07/11/19;150000;242.1300000;242.9500000;241.9500000;242.1000000;5.766.990
SBER;60;07/11/19;160000;242.1000000;242.3500000;241.3200000;241.9500000;3.817.540
SBER;60;07/11/19;170000;241.9500000;242.2500000;241.5000000;242.1600000;2.279.870
SBER;60;07/11/19;180000;242.2200000;242.2900000;241.1500000;241.5700000;3.538.000
SBER;60;07/11/19;190000;241.5700000;242.5000000;240.7500000;242.5000000;5.869.370
SBER;60;08/11/19;110000;241.4200000;241.6800000;240.1000000;240.3800000;5.608.510
SBER;60;08/11/19;120000;240.3800000;241.6000000;239.8600000;240.0300000;4.243.840
SBER;60;08/11/19;130000;240.0400000;240.2900000;239.5000000;239.6300000;3.586.370
SBER;60;08/11/19;140000;239.6300000;240.0400000;239.2500000;240.0000000;2.278.860
SBER;60;08/11/19;150000;240.0000000;240.5300000;239.9700000;240.3700000;2.114.760
SBER;60;08/11/19;160000;240.3200000;240.8100000;239.6400000;239.9400000;1.488.140
SBER;60;08/11/19;170000;239.9000000;240.8200000;239.8400000;240.5900000;1.968.110
SBER;60;08/11/19;180000;240.5900000;240.6000000;239.4000000;239.5600000;3.028.280
SBER;60;08/11/19;190000;239.5600000;240.1700000;238.7000000;240.1700000;6.156.160
SBER;60;11/11/19;110000;239.0200000;239.9600000;238.3100000;238.7900000;3.019.400
SBER;60;11/11/19;120000;238.8100000;241.9000000;238.7000000;241.3200000;6.868.840
SBER;60;11/11/19;130000;241.3200000;242.4000000;240.8100000;241.9000000;3.668.440
SBER;60;11/11/19;140000;241.9000000;241.9000000;240.0000000;240.6900000;3.307.920
SBER;60;11/11/19;150000;240.6900000;242.0000000;240.5100000;241.2300000;2.188.140
SBER;60;11/11/19;160000;241.2400000;241.9500000;241.0600000;241.4200000;2.076.940
SBER;60;11/11/19;170000;241.3500000;241.7700000;240.9000000;241.1000000;887.170
SBER;60;11/11/19;180000;241.1000000;241.7400000;240.2200000;241.2500000;2.795.740
SBER;60;11/11/19;190000;241.2500000;241.5700000;240.8000000;241.5000000;2.298.470
SBER;60;12/11/19;110000;241.8000000;242.4500000;241.5100000;242.0400000;3.707.960
SBER;60;12/11/19;120000;242.0200000;243.7400000;241.7500000;242.9300000;8.358.740
SBER;60;12/11/19;130000;242.9800000;243.1900000;241.7500000;242.0200000;4.833.400
SBER;60;12/11/19;140000;242.0200000;242.8800000;242.0200000;242.2900000;1.829.100
SBER;60;12/11/19;150000;242.2800000;242.6100000;242.1000000;242.2500000;957.760
SBER;60;12/11/19;160000;242.2800000;243.2000000;242.1100000;242.2100000;2.134.590
SBER;60;12/11/19;170000;242.2000000;242.2700000;240.7100000;241.3400000;5.011.130
SBER;60;12/11/19;180000;241.3300000;241.9700000;240.1700000;240.5300000;4.141.420
SBER;60;12/11/19;190000;240.5300000;240.5300000;239.5000000;239.8700000;4.539.220
SBER;60;13/11/19;110000;239.0600000;239.1200000;238.0000000;238.8600000;3.676.470
SBER;60;13/11/19;120000;238.8700000;239.5700000;237.5000000;238.8500000;5.103.100
SBER;60;13/11/19;130000;238.8600000;238.9000000;236.9200000;237.1100000;4.185.510
SBER;60;13/11/19;140000;237.1100000;237.3800000;236.7500000;237.0200000;2.753.590
SBER;60;13/11/19;150000;237.0600000;237.9700000;236.7700000;237.5600000;2.422.330
SBER;60;13/11/19;160000;237.5900000;238.4400000;237.5300000;237.6900000;1.171.000
SBER;60;13/11/19;170000;237.7400000;237.9700000;237.2100000;237.4100000;1.687.500
SBER;60;13/11/19;180000;237.4600000;238.2500000;235.8100000;237.6300000;6.997.560
SBER;60;13/11/19;190000;237.6200000;237.9000000;237.1100000;237.2100000;3.376.260
SBER;60;14/11/19;110000;237.6200000;238.8000000;236.8200000;237.9800000;4.627.730
SBER;60;14/11/19;120000;237.9500000;239.1300000;237.0300000;238.7700000;6.432.550
SBER;60;14/11/19;130000;238.7900000;238.9400000;237.6100000;238.0400000;2.446.760
SBER;60;14/11/19;140000;238.0800000;238.1000000;237.3000000;237.5200000;2.660.100
SBER;60;14/11/19;150000;237.4600000;237.9600000;236.8300000;237.2500000;3.379.590
SBER;60;14/11/19;160000;237.2000000;237.7300000;236.9300000;237.1200000;3.472.890
SBER;60;14/11/19;170000;237.1100000;237.7000000;237.0900000;237.4100000;2.135.130
SBER;60;14/11/19;180000;237.3800000;237.9400000;237.2700000;237.4300000;3.454.960
SBER;60;14/11/19;190000;237.4300000;237.8500000;237.0700000;237.5000000;5.706.690
SBER;60;15/11/19;110000;237.8500000;238.0000000;237.1300000;237.2700000;2.724.840
SBER;60;15/11/19;120000;237.3000000;237.8900000;236.4500000;237.7300000;5.831.070
SBER;60;15/11/19;130000;237.7900000;239.3500000;237.2100000;239.1800000;5.182.300
SBER;60;15/11/19;140000;239.1900000;239.3100000;237.9500000;238.0300000;2.563.380
SBER;60;15/11/19;150000;238.0600000;239.2900000;237.7000000;239.2100000;2.411.010
SBER;60;15/11/19;160000;239.2100000;239.9600000;238.7000000;238.9500000;4.597.510
SBER;60;15/11/19;170000;238.9100000;239.3500000;238.6000000;239.0300000;1.182.140
SBER;60;15/11/19;180000;239.0300000;239.6000000;238.8000000;239.1500000;1.552.600
SBER;60;15/11/19;190000;239.1500000;240.1800000;239.1100000;240.0000000;4.607.830
SBER;60;18/11/19;110000;240.5900000;241.2300000;240.0000000;240.0900000;4.865.140
SBER;60;18/11/19;120000;240.0700000;240.6000000;239.3400000;239.5000000;4.961.320
SBER;60;18/11/19;130000;239.4600000;239.6800000;238.7200000;238.9100000;3.472.630
SBER;60;18/11/19;140000;238.8900000;239.0800000;237.9000000;238.0800000;3.423.050
SBER;60;18/11/19;150000;238.1200000;238.1900000;238.0000000;238.1300000;1.816.740
SBER;60;18/11/19;160000;238.1300000;238.8900000;238.0500000;238.8400000;1.683.510
SBER;60;18/11/19;170000;238.8400000;238.8900000;236.5600000;237.4700000;4.530.000
SBER;60;18/11/19;180000;237.4100000;237.5500000;236.3600000;236.5300000;4.143.650
SBER;60;18/11/19;190000;236.5400000;237.4500000;236.3800000;237.4500000;4.045.270
SBER;60;19/11/19;110000;237.5200000;238.5500000;237.2000000;237.9800000;3.521.970
SBER;60;19/11/19;120000;238.0000000;239.8200000;237.7000000;239.0900000;6.884.160
SBER;60;19/11/19;130000;239.1700000;239.6800000;238.5400000;239.2800000;3.274.480
SBER;60;19/11/19;140000;239.3500000;239.4400000;238.6600000;239.1200000;1.490.510
SBER;60;19/11/19;150000;239.0400000;239.3200000;238.3500000;239.2100000;1.585.570
SBER;60;19/11/19;160000;239.2100000;239.5200000;239.0700000;239.1000000;1.531.700
SBER;60;19/11/19;170000;239.1400000;239.3900000;238.9100000;239.1000000;1.338.200
SBER;60;19/11/19;180000;239.0900000;239.2500000;237.8000000;238.0500000;2.908.880
SBER;60;19/11/19;190000;238.0100000;239.2500000;237.4700000;239.2500000;6.593.440
SBER;60;20/11/19;110000;238.6000000;238.6000000;237.4700000;237.8100000;2.951.830
SBER;60;20/11/19;120000;237.7700000;238.3500000;237.1000000;237.8600000;3.471.070
SBER;60;20/11/19;130000;237.8600000;240.2000000;237.6200000;239.1700000;6.260.960
SBER;60;20/11/19;140000;239.1700000;239.2400000;238.5000000;239.1300000;1.249.300
SBER;60;20/11/19;150000;239.1500000;239.4300000;238.1300000;238.5500000;1.658.490
SBER;60;20/11/19;160000;238.5500000;239.0000000;238.3000000;238.5500000;1.648.890
SBER;60;20/11/19;170000;238.5600000;238.6700000;237.3200000;237.5200000;2.840.470
SBER;60;20/11/19;180000;237.5200000;238.0400000;237.2000000;237.6700000;3.663.130
SBER;60;20/11/19;190000;237.6700000;237.9400000;237.3200000;237.7800000;4.347.350
SBER;60;21/11/19;110000;237.3700000;237.4900000;236.6100000;236.7300000;3.398.930
SBER;60;21/11/19;120000;236.7300000;237.2500000;236.2200000;236.5600000;3.160.920
SBER;60;21/11/19;130000;236.5700000;237.1600000;236.3400000;236.9800000;1.395.250
SBER;60;21/11/19;140000;236.9800000;238.0000000;236.9100000;237.2700000;1.958.820
SBER;60;21/11/19;150000;237.2700000;237.8200000;237.1000000;237.5800000;1.012.870
SBER;60;21/11/19;160000;237.5900000;237.6100000;236.7000000;236.7100000;1.630.260
SBER;60;21/11/19;170000;236.7100000;237.2900000;235.8000000;235.8800000;4.285.380
SBER;60;21/11/19;180000;235.8800000;237.2000000;235.8600000;236.0000000;3.531.790
SBER;60;21/11/19;190000;236.0100000;237.1500000;235.9900000;237.1500000;4.238.250
SBER;60;22/11/19;110000;236.5800000;238.4500000;236.5300000;237.9800000;5.167.840
SBER;60;22/11/19;120000;237.9500000;240.1900000;237.9000000;239.3300000;10.864.360
SBER;60;22/11/19;130000;239.3400000;239.5000000;238.4100000;238.7000000;2.018.650
SBER;60;22/11/19;140000;238.6800000;239.1000000;237.6800000;237.7300000;2.586.960
SBER;60;22/11/19;150000;237.7300000;237.9600000;237.3100000;237.7700000;1.700.910
SBER;60;22/11/19;160000;237.7600000;238.0600000;236.9500000;237.1000000;2.749.770
SBER;60;22/11/19;170000;237.1100000;237.8900000;236.7700000;237.5800000;2.293.400
SBER;60;22/11/19;180000;237.5300000;238.2200000;237.3500000;237.6300000;2.307.820
SBER;60;22/11/19;190000;237.6400000;238.1900000;237.4200000;238.1300000;3.875.320
SBER;60;25/11/19;110000;238.6800000;239.2500000;238.1700000;239.0000000;2.648.940
SBER;60;25/11/19;120000;239.0000000;239.7500000;238.5200000;238.5800000;3.148.000
SBER;60;25/11/19;130000;238.5700000;238.6300000;238.0000000;238.5700000;2.084.600
SBER;60;25/11/19;140000;238.5700000;238.6900000;237.8300000;238.1300000;1.279.480
SBER;60;25/11/19;150000;238.1300000;238.3400000;237.6500000;237.9100000;1.233.370
SBER;60;25/11/19;160000;237.9000000;238.2700000;237.6800000;237.9300000;696.870
SBER;60;25/11/19;170000;237.9200000;238.0300000;237.3400000;237.3800000;1.852.470
SBER;60;25/11/19;180000;237.3700000;237.8200000;237.2100000;237.7900000;2.363.380
SBER;60;25/11/19;190000;237.8100000;238.3000000;237.7900000;237.9800000;2.229.420
SBER;60;26/11/19;110000;238.0100000;238.1000000;237.0000000;237.6900000;2.470.030
SBER;60;26/11/19;120000;237.7300000;237.8500000;236.8600000;237.0700000;2.557.030
SBER;60;26/11/19;130000;237.0300000;237.4600000;236.0000000;236.4700000;5.995.750
SBER;60;26/11/19;140000;236.4900000;236.7200000;236.1500000;236.2300000;2.985.830
SBER;60;26/11/19;150000;236.2100000;236.3200000;235.2300000;235.3300000;5.087.790
SBER;60;26/11/19;160000;235.3100000;235.6500000;235.1200000;235.5000000;2.448.100
SBER;60;26/11/19;170000;235.5000000;235.8600000;235.0500000;235.1900000;4.352.350
SBER;60;26/11/19;180000;235.1800000;235.4900000;234.6800000;235.0900000;7.013.740
SBER;60;26/11/19;190000;235.0400000;235.2000000;234.3500000;235.0000000;25.416.850
SBER;60;27/11/19;110000;235.2500000;236.4500000;235.2100000;235.9600000;3.486.690
SBER;60;27/11/19;120000;235.9000000;236.1400000;234.6900000;235.5000000;2.475.890
SBER;60;27/11/19;130000;235.5300000;235.8800000;235.1900000;235.4000000;1.117.030
SBER;60;27/11/19;140000;235.4200000;236.3000000;235.0400000;235.8900000;1.605.100
SBER;60;27/11/19;150000;235.8000000;235.9100000;235.2000000;235.4300000;1.792.840
SBER;60;27/11/19;160000;235.4700000;235.6400000;234.8200000;235.2800000;1.180.710
SBER;60;27/11/19;170000;235.2700000;235.4000000;234.7100000;235.1300000;1.408.610
SBER;60;27/11/19;180000;235.0600000;235.1700000;233.7000000;233.8000000;4.581.020
SBER;60;27/11/19;190000;233.8000000;234.2200000;233.5100000;234.2200000;4.223.170
SBER;60;28/11/19;110000;234.1000000;235.2100000;233.8500000;234.3900000;3.511.250
SBER;60;28/11/19;120000;234.4000000;235.1600000;234.2300000;234.4300000;2.735.430
SBER;60;28/11/19;130000;234.4300000;234.7400000;233.1000000;233.3900000;2.785.350
SBER;60;28/11/19;140000;233.4500000;233.8000000;233.1700000;233.5900000;1.219.200
SBER;60;28/11/19;150000;233.5900000;233.7400000;233.2000000;233.4000000;1.141.640
SBER;60;28/11/19;160000;233.4000000;234.0000000;233.3400000;233.9400000;793.680
SBER;60;28/11/19;170000;233.9400000;234.5600000;233.8800000;234.2600000;1.421.790
SBER;60;28/11/19;180000;234.2600000;234.6900000;233.9500000;234.6700000;1.593.640
SBER;60;28/11/19;190000;234.6600000;235.5000000;234.5700000;235.2000000;3.647.740
SBER;60;29/11/19;110000;234.6500000;235.1400000;233.8500000;234.2400000;1.801.620
SBER;60;29/11/19;120000;234.3100000;234.4700000;233.3500000;233.6700000;2.426.830
SBER;60;29/11/19;130000;233.6700000;234.0900000;232.7000000;232.7800000;4.768.990
SBER;60;29/11/19;140000;232.7100000;233.5500000;232.3600000;232.9300000;1.756.790
SBER;60;29/11/19;150000;232.9000000;233.0400000;231.9700000;232.0800000;2.492.910
SBER;60;29/11/19;160000;232.0900000;233.1900000;232.0100000;232.9200000;1.449.730
SBER;60;29/11/19;170000;232.9000000;233.4600000;232.7200000;233.4200000;2.166.930
SBER;60;29/11/19;180000;233.3500000;234.3500000;233.0500000;233.5500000;5.427.160
SBER;60;29/11/19;190000;233.5000000;234.0900000;233.2600000;233.9800000;4.939.370
SBER;60;02/12/19;110000;234.5900000;235.2900000;234.0700000;235.2400000;3.662.160
SBER;60;02/12/19;120000;235.1900000;236.3700000;235.0700000;236.2300000;5.413.150
SBER;60;02/12/19;130000;236.2300000;236.3500000;235.3100000;235.7500000;2.723.450
SBER;60;02/12/19;140000;235.7900000;235.8400000;235.2200000;235.7900000;1.244.710
SBER;60;02/12/19;150000;235.7500000;235.9200000;234.6000000;234.6600000;2.295.440
SBER;60;02/12/19;160000;234.7000000;234.8300000;234.0400000;234.1600000;2.062.120
SBER;60;02/12/19;170000;234.1600000;234.3200000;233.3500000;234.0000000;3.285.760
SBER;60;02/12/19;180000;233.9700000;234.8500000;233.3900000;233.4400000;2.759.760
SBER;60;02/12/19;190000;233.4400000;233.8500000;233.0000000;233.7700000;4.740.380
SBER;60;03/12/19;110000;233.2800000;234.0600000;232.4700000;232.5400000;3.334.280
SBER;60;03/12/19;120000;232.5700000;233.1200000;232.0800000;232.4400000;2.448.200
SBER;60;03/12/19;130000;232.4500000;232.9500000;231.2000000;231.7200000;4.184.830
SBER;60;03/12/19;140000;231.7200000;232.5000000;231.3100000;232.0000000;2.376.580
SBER;60;03/12/19;150000;232.0200000;232.2600000;231.4000000;231.6500000;1.200.040
SBER;60;03/12/19;160000;231.7200000;232.1900000;231.0200000;231.2900000;2.189.100
SBER;60;03/12/19;170000;231.2800000;231.5000000;230.2100000;230.4300000;3.562.210
SBER;60;03/12/19;180000;230.4200000;231.5700000;230.1300000;230.7700000;3.555.870
SBER;60;03/12/19;190000;230.7600000;230.9600000;230.3000000;230.6600000;3.825.710
SBER;60;04/12/19;110000;230.7200000;231.2000000;229.5000000;230.4500000;3.915.200
SBER;60;04/12/19;120000;230.4300000;231.5500000;229.9300000;230.7300000;3.676.470
SBER;60;04/12/19;130000;230.7500000;232.2000000;230.7400000;232.1400000;4.163.980
SBER;60;04/12/19;140000;232.1400000;232.2400000;230.7300000;230.8800000;1.950.830
SBER;60;04/12/19;150000;230.8900000;231.5300000;230.7000000;230.7100000;1.304.820
SBER;60;04/12/19;160000;230.7900000;231.8700000;230.7200000;231.6300000;1.734.370
SBER;60;04/12/19;170000;231.6700000;231.7600000;230.9000000;231.0900000;1.118.780
SBER;60;04/12/19;180000;231.0800000;231.6500000;230.8900000;231.4200000;1.581.460
SBER;60;04/12/19;190000;231.3800000;231.7900000;231.2200000;231.5900000;4.839.580
SBER;60;05/12/19;110000;231.8900000;232.1500000;230.2700000;230.5300000;3.115.230
SBER;60;05/12/19;120000;230.5100000;230.5300000;229.0300000;229.6200000;4.676.360
SBER;60;05/12/19;130000;229.6300000;230.4000000;229.3800000;229.8900000;2.347.120
SBER;60;05/12/19;140000;229.8600000;230.8900000;229.4900000;230.3900000;2.388.330
SBER;60;05/12/19;150000;230.3900000;230.8800000;230.3200000;230.5700000;935.450
SBER;60;05/12/19;160000;230.5400000;230.9900000;230.3900000;230.7600000;1.085.570
SBER;60;05/12/19;170000;230.7400000;231.3900000;230.6400000;231.3000000;2.348.990
SBER;60;05/12/19;180000;231.2300000;231.8600000;231.1300000;231.5600000;2.145.500
SBER;60;05/12/19;190000;231.6000000;231.7100000;230.6000000;231.7100000;4.115.000
SBER;60;06/12/19;110000;232.0000000;233.5000000;231.5500000;232.6900000;4.768.040
SBER;60;06/12/19;120000;232.6800000;233.0800000;232.0900000;232.9800000;2.650.520
SBER;60;06/12/19;130000;233.0500000;233.2400000;232.1500000;232.5300000;2.797.030
SBER;60;06/12/19;140000;232.5500000;233.1000000;232.5000000;232.6300000;1.261.470
SBER;60;06/12/19;150000;232.6300000;233.0500000;232.2800000;232.9800000;1.587.100
SBER;60;06/12/19;160000;233.0000000;233.3000000;232.6900000;233.1900000;2.379.290
SBER;60;06/12/19;170000;233.2000000;234.1400000;233.0100000;234.0700000;6.117.500
SBER;60;06/12/19;180000;234.0700000;234.9900000;233.9100000;234.5100000;5.707.860
SBER;60;06/12/19;190000;234.5100000;235.1400000;234.3500000;235.1400000;5.996.270
SBER;60;09/12/19;110000;235.4600000;235.7500000;234.5100000;235.3500000;3.972.170
SBER;60;09/12/19;120000;235.3700000;235.4000000;234.3000000;234.7500000;2.473.850
SBER;60;09/12/19;130000;234.7900000;235.6700000;234.3500000;235.5400000;3.207.420
SBER;60;09/12/19;140000;235.5300000;236.1400000;235.2400000;235.9700000;2.992.610
SBER;60;09/12/19;150000;235.9800000;236.0000000;235.2900000;235.5500000;1.282.370
SBER;60;09/12/19;160000;235.5400000;236.0000000;235.4400000;235.9300000;1.602.670
SBER;60;09/12/19;170000;235.9000000;237.1000000;235.8000000;236.5700000;6.056.350
SBER;60;09/12/19;180000;236.5800000;237.5000000;236.3800000;237.2900000;4.920.290
SBER;60;09/12/19;190000;237.3000000;237.4800000;236.8000000;237.0400000;5.175.720
SBER;60;10/12/19;110000;236.6000000;238.8500000;236.0000000;238.1400000;5.849.850
SBER;60;10/12/19;120000;238.1000000;239.2900000;237.3900000;238.1500000;7.789.320
SBER;60;10/12/19;130000;238.1000000;238.1500000;236.6900000;237.4300000;4.130.810
SBER;60;10/12/19;140000;237.4500000;238.6300000;237.4000000;237.9600000;2.862.780
SBER;60;10/12/19;150000;237.9400000;238.3200000;237.1200000;237.8600000;2.188.620
SBER;60;10/12/19;160000;237.8600000;238.4900000;237.8400000;238.2800000;2.486.260
SBER;60;10/12/19;170000;238.2800000;239.2000000;237.9800000;238.8900000;4.529.440
SBER;60;10/12/19;180000;238.8500000;239.0400000;237.5100000;237.6800000;3.302.050
SBER;60;10/12/19;190000;237.6500000;238.3200000;237.6400000;237.9100000;2.920.680
SBER;60;11/12/19;110000;237.8100000;239.2700000;237.7000000;238.7600000;3.612.340
SBER;60;11/12/19;120000;238.7500000;239.7700000;238.7200000;239.5700000;5.044.030
SBER;60;11/12/19;130000;239.5000000;240.8500000;239.3800000;240.8400000;7.920.030
SBER;60;11/12/19;140000;240.8400000;241.1400000;240.5000000;241.0000000;6.878.990
SBER;60;11/12/19;150000;241.0000000;241.0800000;240.4800000;240.8200000;2.496.240
SBER;60;11/12/19;160000;240.8200000;240.9500000;240.2900000;240.8400000;2.268.720
SBER;60;11/12/19;170000;240.8400000;241.0800000;239.9700000;240.9200000;6.985.420
SBER;60;11/12/19;180000;240.9200000;241.2300000;240.4100000;240.5200000;4.113.380
SBER;60;11/12/19;190000;240.5200000;240.7600000;240.2000000;240.3200000;4.833.390
SBER;60;12/12/19;110000;242.0100000;242.3000000;240.5000000;241.4400000;5.366.700
SBER;60;12/12/19;120000;241.4500000;242.0000000;240.8200000;241.9000000;6.191.590
SBER;60;12/12/19;130000;241.9400000;242.1000000;241.2100000;241.3900000;2.433.820
SBER;60;12/12/19;140000;241.3600000;241.4000000;240.9000000;241.0000000;1.751.790
SBER;60;12/12/19;150000;241.0000000;241.8400000;240.6800000;241.7700000;3.902.500
SBER;60;12/12/19;160000;241.7800000;241.8400000;240.8500000;240.9000000;1.970.930
SBER;60;12/12/19;170000;240.8700000;241.1600000;240.0900000;240.8600000;3.338.220
SBER;60;12/12/19;180000;240.8500000;241.9300000;240.8000000;241.7300000;4.241.040
SBER;60;12/12/19;190000;241.7700000;242.1900000;241.0500000;241.0500000;6.814.900
SBER;60;13/12/19;110000;242.0200000;242.2000000;241.2400000;241.4000000;3.555.330
SBER;60;13/12/19;120000;241.4000000;243.0000000;241.4000000;242.7700000;8.496.060
SBER;60;13/12/19;130000;242.7900000;243.2500000;242.0600000;242.2400000;3.718.010
SBER;60;13/12/19;140000;242.2600000;242.8600000;242.1000000;242.5000000;2.038.220
SBER;60;13/12/19;150000;242.5000000;242.7700000;241.1000000;241.4700000;4.608.070
SBER;60;13/12/19;160000;241.4800000;241.9800000;241.2600000;241.6600000;1.528.680
SBER;60;13/12/19;170000;241.7300000;241.8300000;241.1300000;241.4500000;2.332.500
SBER;60;13/12/19;180000;241.4400000;242.0900000;241.2600000;241.4400000;3.093.190
SBER;60;13/12/19;190000;241.4100000;241.9900000;241.2100000;241.2100000;3.730.820
SBER;60;16/12/19;110000;242.0200000;242.4800000;240.7400000;240.9500000;2.788.520
SBER;60;16/12/19;120000;240.9500000;241.1700000;240.1300000;241.0700000;4.716.550
SBER;60;16/12/19;130000;241.0700000;242.2500000;240.8900000;242.0200000;4.007.210
SBER;60;16/12/19;140000;242.0300000;242.3800000;241.6000000;241.9000000;2.092.470
SBER;60;16/12/19;150000;241.9200000;241.9400000;241.2100000;241.2300000;923.460
SBER;60;16/12/19;160000;241.2700000;241.5800000;241.0000000;241.2100000;2.823.680
SBER;60;16/12/19;170000;241.2200000;241.9000000;241.1900000;241.4600000;1.502.330
SBER;60;16/12/19;180000;241.4700000;242.1900000;241.4700000;242.0700000;2.365.890
SBER;60;16/12/19;190000;242.0700000;242.1800000;241.4500000;241.4500000;4.269.080
SBER;60;17/12/19;110000;241.8200000;242.6700000;241.5900000;242.3000000;4.249.820
SBER;60;17/12/19;120000;242.2700000;242.3000000;241.3800000;241.8900000;3.872.170
SBER;60;17/12/19;130000;241.9100000;242.2500000;241.6700000;241.9900000;2.232.970
SBER;60;17/12/19;140000;241.9900000;242.1500000;241.7800000;241.9800000;1.898.420
SBER;60;17/12/19;150000;241.9800000;242.4000000;241.8100000;242.0700000;2.156.360
SBER;60;17/12/19;160000;242.0700000;242.4700000;242.0400000;242.4400000;1.879.760
SBER;60;17/12/19;170000;242.4400000;242.4500000;242.1000000;242.3000000;1.195.880
SBER;60;17/12/19;180000;242.3000000;242.9600000;241.0000000;241.4300000;7.420.900
SBER;60;17/12/19;190000;241.3900000;241.6000000;241.0300000;241.6000000;8.915.700
SBER;60;18/12/19;110000;241.2100000;241.9500000;240.7200000;240.7300000;3.847.720
SBER;60;18/12/19;120000;240.7300000;241.2300000;240.3600000;241.1900000;4.117.030
SBER;60;18/12/19;130000;241.1800000;241.8400000;241.1000000;241.7300000;3.190.740
SBER;60;18/12/19;140000;241.7400000;241.9800000;241.6600000;241.9200000;1.924.340
SBER;60;18/12/19;150000;241.9000000;242.6500000;241.5500000;242.5000000;5.222.630
SBER;60;18/12/19;160000;242.5000000;242.8900000;242.3600000;242.8100000;3.134.370
SBER;60;18/12/19;170000;242.8300000;245.8000000;242.6900000;245.0400000;15.673.260
SBER;60;18/12/19;180000;245.0500000;246.1500000;244.9100000;245.8000000;7.969.930
SBER;60;18/12/19;190000;245.8000000;246.2500000;245.4000000;246.2000000;10.674.280
SBER;60;19/12/19;110000;246.2700000;248.4000000;245.8100000;247.5000000;11.799.300
SBER;60;19/12/19;120000;247.4800000;248.2000000;246.9000000;247.7200000;4.601.610
SBER;60;19/12/19;130000;247.7700000;248.2500000;247.2000000;247.2200000;3.221.780
SBER;60;19/12/19;140000;247.2300000;247.3200000;245.7000000;245.9400000;5.104.960
SBER;60;19/12/19;150000;245.9500000;246.1200000;244.3500000;244.6700000;7.400.120
SBER;60;19/12/19;160000;244.6700000;245.5000000;244.6000000;245.2900000;6.614.740
SBER;60;19/12/19;170000;245.2900000;245.2900000;243.1000000;243.4900000;8.545.020
SBER;60;19/12/19;180000;243.4700000;244.9200000;243.1300000;244.7100000;5.515.260
SBER;60;19/12/19;190000;244.7000000;245.3200000;243.8000000;244.0000000;7.070.050
SBER;60;20/12/19;110000;244.6000000;245.4000000;243.7200000;244.1100000;4.407.800
SBER;60;20/12/19;120000;244.1900000;244.8400000;243.9200000;244.5000000;2.918.580
SBER;60;20/12/19;130000;244.4400000;244.7600000;244.0800000;244.2200000;1.532.860
SBER;60;20/12/19;140000;244.2800000;244.6900000;244.0600000;244.4500000;3.298.290
SBER;60;20/12/19;150000;244.4500000;244.5100000;244.0800000;244.2500000;2.408.070
SBER;60;20/12/19;160000;244.2500000;245.1300000;244.2100000;244.5500000;3.617.020
SBER;60;20/12/19;170000;244.5600000;244.7800000;244.2200000;244.4100000;2.197.130
SBER;60;20/12/19;180000;244.4100000;245.1900000;244.4000000;244.6000000;3.273.450
SBER;60;20/12/19;190000;244.5900000;244.8500000;244.3000000;244.7100000;9.273.090
SBER;60;23/12/19;110000;244.7500000;245.4900000;244.0700000;245.3700000;2.802.760
SBER;60;23/12/19;120000;245.3200000;245.4900000;244.6500000;245.0400000;1.767.510
SBER;60;23/12/19;130000;245.0800000;245.3900000;244.9300000;245.0900000;1.045.160
SBER;60;23/12/19;140000;245.1000000;245.9900000;244.8800000;245.8400000;2.151.940
SBER;60;23/12/19;150000;245.8300000;245.9000000;245.2700000;245.8800000;1.571.860
SBER;60;23/12/19;160000;245.8600000;246.4200000;245.6600000;246.3400000;1.353.990
SBER;60;23/12/19;170000;246.2900000;246.4800000;245.8500000;246.2000000;1.164.340
SBER;60;23/12/19;180000;246.2000000;247.5400000;245.8500000;247.4600000;3.525.130
SBER;60;23/12/19;190000;247.4800000;249.1900000;247.4700000;248.8000000;8.567.800
SBER;60;24/12/19;110000;248.8000000;248.9300000;247.7300000;248.7100000;4.154.950
SBER;60;24/12/19;120000;248.7700000;248.8000000;247.2700000;247.9000000;2.852.250
SBER;60;24/12/19;130000;247.9000000;248.6500000;247.7500000;248.1500000;1.506.390
SBER;60;24/12/19;140000;248.2000000;248.6000000;247.9000000;247.9400000;1.074.710
SBER;60;24/12/19;150000;247.9600000;249.4900000;247.7900000;249.3500000;2.638.920
SBER;60;24/12/19;160000;249.3400000;249.8900000;249.2000000;249.7400000;3.362.270
SBER;60;24/12/19;170000;249.7400000;249.8900000;248.5800000;248.9900000;2.504.220
SBER;60;24/12/19;180000;248.9400000;249.2300000;248.1100000;248.2100000;1.236.280
SBER;60;24/12/19;190000;248.2100000;249.2800000;248.1200000;248.6700000;1.686.810
